Id,LotFrontage,LotArea,Alley,LotShape,LotConfig,Neighborhood,Condition1,BldgType,OverallQual,RoofStyle,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,HeatingQC,CentralAir,GrLivArea,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,Fence,SalePrice,HouseAge,RecentRemodel,TotalPorchSF,TotalBathAbGr,TotalFinSF,BsmtBath
258,68.0,8814,0,1,1,2,2,0,3,1,1,180.0,3,1,3,2,1,1604,4,1,1604,3,8,1,3,3,660,2,2,1,123,0,220000,3,3,110,2.5,2938,1
336,0.0,164660,0,0,2,2,2,2,2,1,0,0.0,2,0,2,2,3,1499,4,1,1786,2,7,1,3,3,529,2,2,1,670,0,228950,43,43,0,2.0,3182,1
1372,80.0,9600,0,1,1,0,2,0,2,0,0,0.0,2,0,2,2,2,992,3,1,1661,3,8,1,2,1,377,2,2,1,0,1,165500,53,12,206,1.0,2492,1
1040,21.0,1477,0,1,1,2,2,1,1,1,0,0.0,2,0,3,2,2,630,2,1,630,2,3,0,0,3,286,2,2,1,0,0,80000,39,39,0,1.0,1139,1
516,94.0,12220,0,1,1,0,2,0,4,0,1,305.0,4,0,4,2,1,2006,4,1,2020,4,9,1,3,3,900,2,2,1,156,0,402861,0,0,54,2.5,3456,1
1016,70.0,8400,0,1,1,0,2,0,3,1,0,0.0,3,1,3,2,1,810,4,1,1665,3,6,0,0,3,528,2,2,1,0,0,227000,8,8,45,2.5,2308,1
769,70.0,9100,0,1,1,2,2,0,3,0,0,0.0,3,1,3,2,1,1860,4,1,1836,3,8,1,3,3,484,2,2,1,120,0,216837,2,1,33,2.0,1860,0
1293,60.0,6600,0,1,2,3,2,0,2,1,0,0.0,2,0,2,2,1,994,2,0,2372,2,11,0,0,3,432,2,2,1,0,0,107500,117,44,287,2.0,2372,0
762,60.0,6911,0,1,2,3,1,0,2,1,0,0.0,2,1,2,2,1,1145,2,1,1301,1,5,0,0,2,440,2,2,1,0,0,100000,85,59,0,1.0,1706,0
1075,74.0,8556,0,1,1,2,2,0,3,1,0,0.0,3,1,3,2,2,1240,4,1,1240,3,5,0,0,3,826,2,2,1,140,0,194000,1,1,93,2.0,1240,0
522,90.0,11988,0,0,2,0,1,0,2,1,0,0.0,2,0,2,2,1,1244,4,1,1244,2,6,1,3,3,336,2,2,1,0,0,150000,50,50,40,1.5,2021,0
23,75.0,9742,0,1,1,2,2,0,3,0,1,281.0,3,1,3,2,1,1777,4,1,1795,3,7,1,3,3,534,2,2,1,171,0,230000,6,6,159,2.0,1795,0
357,0.0,9248,0,0,1,0,2,0,2,1,1,106.0,2,1,3,2,1,1158,3,1,1167,3,6,0,0,3,400,2,2,1,120,0,173000,17,17,26,2.0,1727,1
1452,78.0,9262,0,1,1,0,2,0,3,1,1,194.0,3,1,3,2,1,1573,4,1,1578,4,7,1,3,3,840,2,2,1,0,0,287090,1,0,36,2.0,1578,0
341,85.0,14191,0,1,1,2,2,0,3,1,0,0.0,3,1,3,2,1,967,4,1,1908,3,9,0,0,3,431,2,2,1,135,0,202900,8,8,0,2.5,1908,0
432,60.0,5586,0,0,1,3,1,0,2,1,0,0.0,2,0,2,2,1,901,3,1,1198,2,7,0,0,0,0,0,0,0,0,1,79900,88,10,98,1.0,1198,0
474,110.0,14977,0,0,1,0,2,0,3,1,1,304.0,3,1,4,2,3,1976,4,1,1976,3,7,1,4,3,908,2,2,1,250,0,440000,1,0,63,2.0,3326,1
218,57.0,9906,1,1,1,3,2,0,1,1,0,0.0,2,0,2,2,1,686,1,0,1328,2,8,0,0,2,210,2,2,1,0,0,107000,81,56,232,1.0,1328,0
912,0.0,9286,0,0,0,2,2,0,2,1,0,0.0,2,0,3,3,2,1268,2,1,1268,3,5,0,0,2,252,2,2,1,173,0,143500,32,20,0,1.5,1464,0
1173,35.0,4017,1,0,1,0,2,1,3,1,0,0.0,3,1,3,2,1,625,4,1,1250,3,5,0,0,2,625,2,2,1,0,0,171900,2,1,54,2.5,1250,0
1012,75.0,9825,0,1,1,1,2,1,2,0,0,0.0,2,0,0,0,0,0,2,0,1664,2,8,0,0,0,0,0,0,1,0,0,100000,45,45,0,2.0,1664,0
1421,90.0,11700,0,1,2,0,2,0,2,1,1,420.0,2,0,2,2,1,708,3,1,1416,2,7,1,2,3,776,2,2,1,0,0,179900,38,38,288,2.5,1820,0
94,60.0,7200,0,1,2,3,2,2,2,0,0,0.0,2,0,2,1,1,1214,4,0,2291,2,9,1,3,2,506,2,2,1,0,0,133900,97,9,99,2.0,3337,1
1009,43.0,12118,0,0,0,2,2,0,3,0,1,108.0,3,1,4,2,1,1710,4,1,1710,3,7,1,3,3,550,2,2,1,100,0,240000,5,4,228,2.0,1710,0
697,50.0,6000,0,1,1,3,2,0,2,1,0,0.0,2,0,2,2,1,616,3,1,616,2,4,0,0,2,205,2,2,1,0,0,89000,85,56,129,1.0,1232,0
997,0.0,10659,0,0,1,0,2,0,2,0,0,0.0,2,0,2,2,1,1050,2,1,1050,2,6,0,0,3,368,2,2,1,0,0,136500,45,45,319,1.0,1965,1
154,0.0,13500,0,1,1,0,2,0,2,0,0,0.0,2,0,3,2,3,1602,3,1,1252,2,4,1,3,3,564,2,2,1,409,0,235000,48,33,0,1.0,2761,1
1308,60.0,8072,0,1,1,2,2,0,2,1,0,0.0,2,1,3,3,1,990,4,1,990,2,5,0,0,2,480,2,2,1,0,0,138000,15,14,64,1.0,1736,1
1459,68.0,9717,0,1,1,0,2,0,2,0,0,0.0,2,0,2,2,1,1078,3,1,1078,3,5,0,0,3,240,2,2,1,366,0,142125,60,14,112,1.0,2156,1
790,0.0,12205,0,0,1,0,2,0,2,1,1,157.0,2,0,2,1,3,832,3,1,2087,3,9,0,0,3,444,2,2,1,133,0,187500,41,0,168,2.5,2655,0
581,0.0,14585,0,0,0,0,2,0,2,1,1,85.0,2,0,2,2,1,1144,4,1,1429,3,7,1,3,3,572,2,2,1,216,0,181900,47,20,110,1.0,2242,1
704,76.0,7630,0,1,1,3,1,2,2,1,0,0.0,2,0,3,2,1,360,3,1,1812,3,8,1,0,2,672,2,2,0,344,1,140000,110,14,40,2.0,1812,0
1226,65.0,10482,0,1,1,0,2,0,2,0,1,63.0,2,0,2,2,2,588,4,1,1138,2,6,0,0,3,264,2,2,1,224,1,145000,49,49,0,1.0,1645,1
488,70.0,12243,0,0,1,0,2,0,2,1,0,0.0,2,0,3,2,2,1484,3,1,1484,2,7,1,2,3,487,2,2,1,224,0,175000,36,36,180,2.0,2482,0
560,0.0,3196,0,1,1,0,2,1,3,1,1,18.0,3,1,3,2,3,1374,4,1,1557,3,7,1,2,3,420,2,2,1,143,0,234000,3,2,20,2.0,1557,0
802,40.0,4800,0,1,1,3,2,0,1,1,0,0.0,2,0,2,2,1,1196,4,1,1196,2,5,0,0,2,440,2,2,1,0,0,109900,91,17,0,1.0,1393,1
513,70.0,9100,0,1,2,0,1,0,2,1,0,0.0,2,0,2,2,1,864,2,1,864,2,5,0,0,2,624,2,2,1,0,0,129900,48,48,0,1.0,1559,1
634,80.0,9250,0,1,2,0,2,0,2,1,0,0.0,2,0,2,2,1,1056,2,1,1056,2,6,0,0,3,260,2,2,1,390,0,139400,53,2,0,1.0,2004,1
1303,92.0,10120,0,1,1,0,2,0,3,0,1,391.0,3,1,3,2,1,1165,4,1,2526,3,8,1,2,3,844,2,2,1,309,0,290000,12,12,78,2.5,3266,1
791,43.0,3182,0,1,1,0,2,1,3,1,1,11.0,3,1,3,2,1,1145,4,1,1145,3,5,1,3,3,397,2,2,1,100,0,160200,4,3,16,2.0,1161,0
117,0.0,11616,0,1,1,1,2,0,2,1,1,116.0,2,0,2,2,1,1092,2,1,1092,2,6,1,0,3,288,2,2,1,0,0,139000,47,47,164,1.0,1932,1
741,60.0,9600,1,1,1,3,2,0,2,1,0,0.0,2,0,1,1,1,264,4,1,1432,2,7,0,0,2,360,2,3,1,270,1,132000,97,5,112,2.0,1432,0
831,80.0,11900,0,0,2,0,2,0,2,1,1,387.0,2,0,2,2,1,1392,2,1,1392,2,6,1,3,3,458,2,2,1,0,0,166000,51,51,192,1.5,2432,1
120,65.0,8461,0,1,1,2,2,0,2,1,0,0.0,3,1,3,2,1,728,4,1,1456,3,8,1,3,3,390,2,2,1,0,0,163990,1,0,24,2.5,1456,0
657,72.0,10007,0,0,1,0,2,0,2,1,1,54.0,3,0,2,2,1,1053,4,1,1053,3,5,0,0,3,312,2,2,1,0,1,145500,49,2,0,1.5,1859,1
636,60.0,10896,1,1,1,2,1,2,2,0,0,0.0,1,0,2,1,1,1440,4,1,3395,1,14,0,0,0,0,0,0,0,0,0,200000,93,12,110,2.0,3136,0
370,0.0,9830,0,0,2,0,2,0,2,1,0,0.0,2,0,2,2,1,1063,4,1,1287,3,7,1,3,2,576,2,2,1,364,0,162000,51,4,199,1.0,1617,1
269,71.0,6900,0,1,1,3,2,0,2,1,0,0.0,2,0,2,2,1,740,4,1,778,2,4,1,3,2,924,4,4,1,0,0,120500,68,53,25,1.0,1306,0
656,21.0,1680,0,1,1,0,2,3,2,1,1,381.0,2,0,2,2,1,525,2,1,1092,2,6,0,0,2,264,2,2,1,0,0,88000,39,39,0,1.5,1092,0
936,52.0,5825,0,0,1,3,2,0,1,1,1,108.0,2,1,1,2,1,600,3,1,747,2,5,0,0,2,528,2,2,1,0,0,79900,80,53,32,1.0,747,0
823,0.0,12394,0,0,2,0,2,0,3,1,0,0.0,3,1,3,2,3,847,4,1,1733,3,7,1,3,1,433,2,2,1,100,0,225000,4,4,48,2.5,1733,0
867,67.0,10656,0,0,1,2,2,0,3,1,1,274.0,3,1,3,2,2,1638,4,1,1646,3,6,1,3,3,870,2,2,1,192,0,248900,1,0,80,2.0,1646,0
47,48.0,12822,0,0,0,2,2,0,3,1,0,0.0,3,1,4,2,1,1434,4,1,2149,3,6,1,4,3,670,2,2,1,168,0,239686,6,6,241,1.5,3500,1
1288,0.0,36500,0,0,1,0,2,0,2,1,1,621.0,2,0,2,2,2,1624,1,1,1582,2,7,0,0,3,390,2,2,0,168,0,190000,42,42,198,2.0,2394,1
992,121.0,17671,1,1,2,3,1,0,3,1,0,0.0,3,0,2,2,1,916,3,1,1742,3,8,1,3,3,424,2,2,0,0,0,168000,127,23,169,1.5,1958,0
877,94.0,25286,0,1,1,2,2,0,1,1,0,0.0,2,1,2,2,3,1064,3,1,1040,2,5,0,0,3,648,2,2,1,0,0,132250,44,44,0,1.0,1673,1
774,70.0,10150,0,1,1,0,1,0,2,1,0,1.0,2,0,2,2,1,912,4,1,912,2,5,0,0,3,275,2,2,1,0,0,114500,49,49,0,1.0,1368,0
5,84.0,14260,0,0,2,0,2,0,3,1,1,350.0,3,1,3,2,2,1145,4,1,2198,3,9,1,2,3,836,2,2,1,192,0,250000,8,8,84,2.5,2853,1
1004,0.0,11500,0,0,2,0,1,1,2,1,1,164.0,2,0,2,2,1,1680,1,1,1680,2,8,0,0,2,528,2,2,1,0,0,136905,31,31,0,2.0,1680,0
1269,0.0,14100,0,0,1,2,2,0,3,1,1,632.0,2,0,2,2,1,728,4,1,3447,3,11,1,3,1,1014,2,2,1,314,1,381000,73,11,12,3.5,3639,0
264,50.0,5500,0,1,2,3,2,0,2,1,0,0.0,2,0,2,2,1,926,2,1,1316,2,6,0,0,2,484,2,2,1,0,0,130000,81,9,0,1.0,1852,1
1361,51.0,9842,0,1,1,2,1,0,2,1,0,0.0,2,0,2,1,1,612,4,1,2601,2,8,0,0,1,621,2,2,1,183,0,189000,87,10,301,3.5,2601,0
1335,24.0,2368,0,1,1,0,2,1,2,1,0,312.0,2,0,2,2,1,765,2,1,1365,2,7,0,0,3,440,2,2,1,0,0,125000,39,39,36,1.5,2130,0
444,53.0,3922,0,1,1,0,2,1,3,1,1,72.0,3,1,4,2,2,1258,4,1,1258,3,6,1,3,3,648,2,2,1,144,0,172500,1,0,16,2.0,1258,0
1003,75.0,11957,0,0,1,0,0,0,3,1,1,53.0,3,1,3,2,1,1574,4,1,1574,3,7,1,3,3,824,2,2,1,144,0,232000,2,2,104,2.0,1598,0
1078,0.0,15870,0,0,2,0,2,0,2,1,0,0.0,2,0,2,2,1,1096,4,1,1096,2,6,0,0,3,299,2,2,1,240,0,138800,37,37,32,1.0,1962,1
838,21.0,1680,0,1,1,0,2,3,2,1,1,158.0,2,0,2,2,1,483,2,1,987,2,5,0,0,2,264,2,2,1,0,0,100000,35,35,0,1.5,1317,1
1305,32.0,3363,0,1,1,1,2,1,3,1,1,117.0,3,1,3,2,1,976,4,1,1708,3,7,0,0,2,380,2,2,1,0,0,130000,2,2,40,2.0,1708,0
305,87.0,18386,0,1,1,3,2,0,3,1,0,0.0,2,0,2,2,1,1470,4,1,3493,3,10,1,4,3,870,2,2,1,302,0,295000,128,6,0,3.0,3493,0
1212,152.0,12134,0,0,1,0,2,0,3,1,0,0.0,3,0,3,2,2,559,3,1,1752,2,8,0,0,1,492,2,2,1,325,0,164000,22,5,12,2.0,2179,0
314,150.0,215245,0,0,1,2,2,0,3,0,0,0.0,2,0,3,2,3,2136,2,1,2036,2,8,1,3,3,513,2,2,1,0,0,375000,44,44,0,2.0,4092,1
150,0.0,6240,0,1,1,3,2,0,2,1,0,0.0,2,0,3,2,1,896,3,1,1344,2,7,0,0,2,240,1,2,1,200,0,115000,70,56,114,1.0,1344,0
575,70.0,10500,0,1,2,0,2,0,2,0,1,82.0,2,0,2,2,2,372,2,1,1109,2,5,0,0,1,288,2,2,1,35,1,139000,36,2,0,1.0,1458,1
51,0.0,13869,0,0,2,0,2,0,2,1,0,0.0,2,1,3,2,2,794,3,1,1470,2,6,0,0,3,388,2,2,1,0,0,177000,10,10,75,2.0,1652,1
1141,60.0,7350,0,1,2,0,2,0,2,1,0,0.0,2,0,2,2,1,952,2,1,952,2,4,0,0,2,840,2,2,1,0,0,139000,57,57,0,1.0,1804,1
727,0.0,21695,0,0,2,2,2,0,2,0,1,260.0,3,0,3,2,1,880,4,1,1680,3,5,1,3,3,540,2,2,1,292,0,222000,21,2,226,2.0,2488,1
834,100.0,10004,0,1,1,0,2,0,2,1,1,180.0,2,0,2,2,1,1516,2,1,1516,2,6,0,0,3,472,2,2,1,0,0,167000,45,45,152,1.5,2057,0
1116,93.0,12085,0,1,1,0,2,0,3,0,1,328.0,3,1,4,2,1,1734,4,1,1734,4,7,1,3,3,928,2,2,1,0,0,318000,0,0,0,2.0,2738,1
471,0.0,6820,0,0,2,0,2,1,3,1,0,0.0,3,1,3,2,2,1488,2,1,1502,3,4,0,0,3,528,2,2,1,0,0,212000,25,25,194,1.5,2990,1
972,36.0,2268,0,1,1,0,2,3,3,1,1,106.0,3,1,3,2,1,764,4,1,1626,3,6,0,0,1,474,2,2,1,0,0,173000,6,5,27,2.0,2193,0
654,60.0,10320,1,1,1,3,2,0,2,1,0,0.0,2,0,2,2,1,756,4,1,1469,2,7,0,0,2,216,2,2,1,57,1,135000,102,13,239,1.0,1469,0
400,65.0,8125,0,1,1,0,2,0,3,1,1,100.0,3,1,3,2,1,1092,4,1,1550,3,7,0,0,3,438,2,2,1,0,0,241000,3,2,168,2.0,2362,1
512,40.0,6792,0,0,1,0,2,1,3,1,1,94.0,3,1,3,2,1,1368,4,1,1368,3,6,1,3,3,474,2,2,1,132,0,202665,1,0,35,2.0,1368,0
321,111.0,16259,0,1,2,0,2,0,4,1,1,370.0,2,1,4,3,2,1249,4,1,2596,3,9,0,0,3,840,2,2,1,240,0,342643,0,0,154,3.5,2596,0
20,70.0,7560,0,1,1,0,2,0,2,0,0,0.0,2,0,2,2,1,1029,2,1,1339,2,6,0,0,3,294,2,2,1,0,1,139000,51,44,0,1.0,1843,0
685,58.0,16770,0,0,0,0,2,0,3,1,1,30.0,3,1,3,2,1,1195,3,1,1839,2,7,0,0,3,486,2,2,1,0,0,221000,12,12,81,2.5,1839,0
36,108.0,13418,0,1,1,0,2,0,3,1,1,132.0,3,1,4,2,2,1117,4,1,2452,3,9,1,3,1,691,2,2,1,113,0,309000,2,1,32,3.5,2452,0
903,63.0,7875,0,1,1,0,2,0,3,1,0,0.0,3,1,3,2,1,783,4,1,1509,3,8,1,3,3,393,2,2,1,0,0,180000,3,3,75,2.5,1509,0
828,65.0,8529,0,0,1,1,2,0,3,1,0,0.0,3,1,3,2,1,1454,4,1,1434,3,6,1,2,3,527,2,2,1,290,0,189000,8,8,39,2.0,1454,0
1310,0.0,7153,0,1,1,1,2,0,2,1,1,88.0,2,0,3,2,1,1278,3,1,1294,3,6,0,0,3,496,2,2,1,112,1,179200,17,17,51,2.0,2494,1
408,63.0,15576,0,1,1,2,2,0,2,1,0,0.0,2,0,3,2,1,840,4,1,1680,2,8,0,0,3,308,2,2,1,0,0,177000,93,32,160,2.0,1680,0
921,70.0,8462,0,0,1,1,2,0,2,1,1,105.0,3,1,3,3,1,928,4,1,1721,3,7,0,0,3,471,2,2,1,300,0,201000,13,13,87,2.5,2535,1
538,0.0,12735,0,0,2,0,2,0,1,0,0,0.0,2,0,2,2,1,864,2,1,864,2,5,0,0,2,576,2,2,1,216,1,111250,36,36,0,1.0,1464,0
759,24.0,2280,1,1,1,0,2,3,3,1,1,360.0,2,1,3,2,1,744,3,1,1501,2,6,0,0,2,440,2,2,1,0,0,179400,9,9,0,2.5,2050,0
1063,85.0,13600,1,1,1,3,2,2,2,1,0,0.0,2,0,2,2,1,662,2,0,2337,2,10,0,0,2,560,2,2,1,0,0,90000,107,57,57,2.0,2337,0
246,80.0,10400,0,1,1,0,2,0,3,1,1,102.0,2,0,3,2,2,1845,3,1,1872,2,6,1,2,3,604,2,2,1,197,0,241500,18,18,39,2.0,2801,1
1128,182.0,14572,0,0,2,0,2,0,3,0,0,0.0,3,1,3,2,2,1530,4,1,1530,3,7,1,3,3,630,2,2,1,144,0,259000,3,3,36,2.0,2830,1
785,35.0,6300,1,1,1,3,2,0,2,1,0,0.0,2,0,2,2,1,742,4,1,1484,2,9,1,3,0,0,0,0,1,0,0,128000,94,7,425,2.0,1484,0
490,21.0,1526,0,1,1,2,2,3,1,1,0,0.0,2,0,3,2,2,630,2,1,630,3,3,0,0,3,286,2,2,1,0,0,86000,39,7,0,1.0,1145,1
155,84.0,11340,0,1,2,3,2,0,2,1,0,0.0,2,0,2,2,1,1200,2,1,1200,2,7,0,0,2,312,1,1,1,0,0,125000,83,56,228,1.0,1200,0
962,0.0,12227,0,0,2,0,2,0,2,1,1,424.0,2,0,3,3,1,1330,2,1,2872,2,11,1,2,3,619,2,2,1,550,0,272000,31,13,282,2.5,3768,1
854,0.0,12095,0,0,2,0,2,0,2,1,1,115.0,2,0,2,2,3,1127,2,1,1445,2,7,1,1,3,645,2,2,1,180,1,158000,45,45,0,1.5,2009,0
626,87.0,10000,0,0,2,0,2,0,2,0,1,261.0,2,0,2,2,1,1116,2,1,1116,2,5,0,0,3,440,2,2,1,0,0,160000,48,48,385,1.5,1116,0
686,0.0,5062,0,0,0,0,2,1,3,1,0,0.0,3,0,3,2,1,1190,3,1,2090,3,6,1,2,3,577,2,2,1,219,0,207500,23,23,0,2.0,3100,1
570,0.0,7032,0,0,2,0,2,1,2,1,0,0.0,2,0,3,2,3,943,2,1,943,2,4,1,2,2,600,2,2,1,42,0,135960,27,27,0,1.0,1886,1
1400,51.0,6171,0,1,1,2,2,0,2,1,0,0.0,2,0,2,2,1,976,4,1,1608,3,7,1,3,2,216,1,2,1,147,1,137450,84,19,16,2.5,1872,0
18,72.0,10791,0,1,1,1,2,1,1,1,0,0.0,2,0,0,0,0,0,2,1,1296,2,6,0,0,1,516,2,2,1,0,0,90000,39,39,0,2.0,1296,0
128,55.0,4388,0,0,1,3,1,0,2,1,0,0.0,2,0,2,2,1,672,4,1,840,2,5,1,2,0,0,0,0,0,0,0,87000,77,57,0,1.0,956,0
928,0.0,9900,0,1,1,0,1,0,3,1,1,342.0,2,0,2,2,1,832,3,1,1978,2,9,1,3,3,486,2,2,1,0,1,176000,40,40,43,2.5,2530,0
981,0.0,12122,0,0,2,0,2,0,3,1,1,210.0,4,0,2,2,2,944,3,1,999,4,6,0,0,3,588,2,2,1,144,0,178400,47,1,76,1.0,1866,1
1432,0.0,4928,0,0,1,0,2,1,2,1,0,0.0,2,0,3,2,1,958,2,1,958,2,5,0,0,3,440,2,2,1,0,0,143750,33,33,60,2.0,1916,0
191,70.0,10570,0,1,1,2,2,0,3,0,0,0.0,3,0,3,3,1,853,2,1,2727,3,10,1,2,2,440,2,2,1,0,0,315000,75,13,74,2.5,3024,0
1140,98.0,8731,0,0,1,3,2,0,2,1,0,0.0,2,0,2,2,1,915,2,1,1167,2,6,1,3,2,495,2,2,1,0,0,144000,87,57,342,1.0,1812,0
993,80.0,9760,0,1,1,0,2,0,2,0,1,340.0,2,0,2,2,3,822,3,1,1851,3,7,1,1,3,440,2,2,1,239,1,187000,43,14,42,2.5,2504,0
1426,80.0,10721,0,0,1,0,2,0,2,0,1,243.0,3,0,2,2,1,1252,4,1,1252,3,7,0,0,2,528,2,2,1,0,0,142000,49,49,39,1.0,1252,0
1219,52.0,6240,0,1,1,3,2,0,1,1,0,0.0,2,0,0,0,0,0,3,0,912,2,3,0,0,0,0,0,0,0,0,0,80500,59,56,0,1.0,912,0
607,82.0,12464,0,0,2,2,2,0,2,1,0,0.0,2,1,3,2,1,1040,3,1,1040,3,6,0,0,2,576,2,2,1,168,1,152000,13,13,0,1.0,1772,1
181,0.0,2117,0,1,1,0,2,3,2,1,1,456.0,3,1,3,2,1,756,4,1,1525,3,5,1,2,2,440,2,2,1,0,0,177000,7,7,0,2.5,1961,0
302,66.0,16226,0,0,1,2,2,0,3,1,0,0.0,3,1,3,2,1,1028,4,1,2452,3,9,1,2,1,683,2,2,1,208,0,267000,9,8,50,2.5,2733,0
497,0.0,12692,0,0,1,0,2,0,3,0,0,0.0,3,1,3,2,1,3200,4,1,3228,3,10,1,3,3,546,2,2,1,264,0,430000,15,14,366,3.0,4459,1
1259,59.0,9587,0,0,1,0,2,0,3,1,1,182.0,3,1,3,2,3,856,4,1,1166,3,5,0,0,3,400,2,2,1,212,0,190000,3,3,0,2.0,1821,1
1223,78.0,10496,0,1,1,0,1,0,2,1,1,320.0,2,0,2,2,1,1040,4,1,1846,2,7,1,3,3,315,2,2,1,0,1,143000,58,57,0,2.0,2042,0
1205,78.0,10140,0,1,1,0,2,0,2,1,0,0.0,2,0,3,2,1,1056,4,1,1074,2,6,0,0,3,495,2,2,1,0,1,153500,31,31,88,1.5,1862,1
518,79.0,10208,0,0,1,0,2,0,3,1,1,921.0,3,1,3,2,1,1264,4,1,2344,3,7,1,2,3,889,2,2,1,220,0,265000,13,12,0,2.5,2344,0
1070,60.0,9600,0,1,1,0,2,0,2,1,0,0.0,2,0,2,2,1,845,2,1,893,3,4,0,0,2,576,2,2,1,0,0,135000,58,4,0,1.0,1113,1
477,75.0,13125,0,1,1,2,2,0,2,1,1,215.0,2,1,3,2,3,1478,4,1,1493,3,7,1,2,3,508,2,2,1,140,0,208900,11,10,39,2.0,2487,1
158,92.0,12003,0,1,2,2,2,0,3,1,1,84.0,3,1,4,2,1,774,4,1,1968,4,8,1,3,1,680,2,2,1,0,0,269500,1,0,75,2.5,1968,0
17,0.0,11241,0,0,0,0,2,0,2,1,1,180.0,2,0,2,2,1,1004,4,1,1004,2,5,1,2,3,480,2,2,1,0,0,149000,40,40,0,1.0,1582,1
1073,50.0,7585,0,1,1,1,1,0,2,1,0,0.0,2,0,1,1,1,810,1,1,1456,2,7,1,2,2,280,2,2,0,0,0,91500,58,56,0,1.0,1456,1
547,70.0,8737,0,0,1,3,2,0,2,1,0,0.0,2,0,3,2,1,1065,4,1,1635,2,6,1,3,2,440,2,2,1,0,0,210000,84,57,182,1.5,1935,0
659,78.0,17503,0,1,1,0,1,0,2,1,0,0.0,2,0,2,2,1,912,2,1,1458,2,6,1,3,3,330,2,2,1,192,0,97500,62,60,0,1.0,1458,1
1194,0.0,4500,0,1,2,2,2,1,2,0,1,425.0,2,1,4,2,1,1224,4,1,1224,2,5,0,0,3,402,2,2,1,0,0,165000,10,10,304,2.0,2107,1
1020,43.0,3013,0,1,1,0,2,1,3,1,1,145.0,3,1,3,2,3,1362,4,1,1506,3,6,1,3,3,440,2,2,1,142,0,213490,1,1,20,2.0,1522,0
1224,89.0,10680,0,1,1,0,2,0,2,0,1,44.0,2,0,2,1,1,2136,2,0,2136,2,7,0,0,2,528,2,2,1,0,1,137900,55,55,30,2.0,2892,0
960,24.0,2572,0,1,2,0,2,3,3,0,0,0.0,3,1,3,2,1,696,4,1,1416,3,6,0,0,2,484,2,2,1,0,0,155000,11,11,44,2.5,2020,1
1374,0.0,11400,0,1,1,0,2,0,4,0,1,705.0,4,1,4,2,3,2633,4,1,2633,4,8,1,3,3,804,2,2,1,314,0,466500,6,5,140,2.5,3915,1
284,74.0,9612,0,1,1,0,1,0,3,1,1,72.0,3,1,3,2,1,1468,4,1,1468,3,6,1,3,3,898,2,2,1,210,0,244600,1,0,150,2.0,1468,0
798,57.0,7677,0,1,1,0,2,0,2,1,0,0.0,2,0,2,2,1,773,3,1,773,2,4,0,0,3,240,2,2,1,0,0,110000,55,55,0,1.0,1343,0
226,21.0,1680,0,1,1,0,2,3,2,1,1,142.0,2,0,2,2,1,630,2,1,1302,2,6,0,0,2,280,2,2,1,0,0,112000,38,38,0,2.5,1302,0
27,60.0,7200,0,1,2,0,2,0,2,1,0,0.0,2,0,2,2,1,900,2,1,900,3,5,0,0,2,576,2,2,1,222,0,134800,59,10,32,1.0,1620,1
438,50.0,6000,0,1,1,3,2,0,2,1,0,0.0,3,1,2,2,1,884,3,1,904,2,4,0,0,2,180,2,2,1,0,0,119000,83,5,105,1.0,904,0
1420,0.0,16381,0,0,1,2,2,0,2,1,1,312.0,3,0,2,2,2,1844,3,1,1844,3,7,1,2,3,540,2,2,1,0,0,223000,37,37,289,2.0,2954,1
230,43.0,3182,0,1,1,0,2,1,3,1,1,16.0,3,1,3,2,2,1373,4,1,1555,3,7,1,2,3,430,2,2,1,143,0,192500,4,3,20,2.0,1571,0
38,74.0,8532,0,1,1,0,2,0,2,0,1,650.0,2,0,2,2,1,1297,3,1,1297,2,5,1,2,3,498,2,2,1,0,0,153000,55,19,0,1.0,2510,1
750,50.0,8405,0,1,1,1,2,0,1,1,0,0.0,2,0,0,0,0,0,2,0,1529,2,9,0,0,2,240,2,2,0,92,0,98000,64,59,185,2.0,1529,0
1046,0.0,13680,0,0,0,1,2,0,1,0,0,0.0,2,0,0,0,0,0,4,1,1733,2,8,1,3,3,452,2,2,1,0,0,139600,54,54,0,2.0,1733,0
470,76.0,9291,0,0,2,1,0,0,2,1,1,120.0,3,1,3,2,1,832,4,1,1710,3,7,0,0,3,506,2,2,1,144,0,187000,15,15,70,2.5,2136,0
1246,78.0,12090,0,1,1,0,2,0,2,0,1,74.0,2,0,3,2,1,585,4,1,1868,2,7,1,2,1,477,2,2,1,268,0,178000,23,4,259,3.5,1868,0
1435,80.0,17400,0,1,1,2,2,0,2,1,0,0.0,2,0,2,2,1,1126,1,1,1126,2,5,1,3,3,484,2,2,0,295,0,160000,29,29,41,2.0,2062,1
688,0.0,5105,0,0,2,0,2,1,3,1,0,0.0,3,1,3,2,1,551,4,1,1102,3,4,0,0,2,480,2,2,1,0,0,148800,3,3,60,2.5,1341,0
1344,57.0,7558,0,1,1,2,2,0,2,1,0,0.0,2,0,2,2,1,896,3,1,1913,2,9,1,2,2,342,1,1,1,0,0,177000,81,59,0,1.5,1913,0
